ScripCode,Scrip ID,Scrip Group,ScripName,Close Price,Daily Upper Value,Daily Lower Value,Weekly Upper Value,Weekly Lower Value,Monthly Upper Value,Monthly Lower Value,Quarterly Upper Value,Quarterly Lower Value,Yearly Upper Value,Yearly Lower Value,Final Upper Value,Final Lower Value,Filler1,Filler2,Filler3,Filler4,Filler5
531201,SHILCTECH,XC,SHILCHAR TECHNOLOGIES LTD.,45025,54030,36020,0,0,0,0,143150,5,160860,5,54030,36020,,,,,
531206,KWALITYCL,XD,KWALITY CREDIT & LEASING LTD.,989,1008,970,0,0,0,0,2125,908,2696,695,1008,970,,,,,
531207,RAYLA,XT,RAYMED LABS LTD.,258,270,246,0,0,0,0,500,104,753,1,270,246,,,,,
531211,WELLNESS,P,WELLNESS NONI LTD.,2280,2390,2170,0,0,0,0,4420,915,5560,5,2390,2170,,,,,
531212,NALINLEA,XD,NALIN LEASE FINANCE LTD.,1905,2000,1810,0,0,0,0,1900,395,3230,5,1905,1810,,,,,
531215,RTSPOWR,XD,RTS POWER CORPORATION LTD.,2900,3480,2320,0,0,0,0,10635,5,14250,5,3480,2320,,,,,
531216,COMFINTE,XD,COMFORT INTECH LTD.,75,90,60,0,0,0,0,257,1,538,1,90,60,,,,,
531219,SHYAMAINFO,P,SHYAMA INFOSYS LTD.,95,99,91,0,0,0,0,184,38,222,1,99,91,,,,,
531221,MAYURFL,P,MAYUR FLOORINGS LTD.,552,579,525,0,0,0,0,1070,221,1346,1,579,525,,,,,
531223,ANJANI,XD,ANJANI SYNTHETICS LTD.,2425,2910,1940,0,0,0,0,8515,5,12945,5,2910,1940,,,,,
531227,DECOMIC,P,DECO-MICA LTD.,2375,2490,2260,0,0,0,0,4410,910,5075,5,2490,2260,,,,,
531228,RANDER,XD,RANDER CORPORATION LTD.,1421,1449,1393,0,0,0,0,2378,1015,2716,700,1449,1393,,,,,
531233,RASIELEC,XD,RASI ELECTRODES LTD.,648,777,519,0,0,0,0,2384,1,3775,1,777,519,,,,,
531235,CITIPOR,XT,CITIPORT FINANCIAL SERVICES LT,598,627,569,0,0,0,0,1160,240,1464,1,627,569,,,,,
531237,DHRUVCA,XD,DHRUVA CAPITAL SERVICES LTD.,720,756,684,0,0,0,0,1396,288,1786,1,756,684,,,,,
531246,PRIMAIN,XT,PRIMA INDUSTRIES LTD.,533,559,507,0,0,0,0,1410,291,2061,1,559,507,,,,,
531252,FARRYIND,XT,FARRY INDUSTRIES LTD.,390,409,371,0,0,0,0,727,150,1061,1,409,371,,,,,
531253,INDGELA,XD,INDIA GELATINE & CHEMICALS LTD,11185,13420,8950,0,0,0,0,28335,5,36420,5,13420,8950,,,,,
531254,OPTIFIN,XD,Optimus Finance Limited,2415,2535,2295,0,0,0,0,5370,1110,7320,5,2535,2295,,,,,
531255,PARAGONF,XD,PARAGON FINANCE LTD.,1835,1925,1745,0,0,0,0,2595,540,1850,5,1850,1745,,,,,
531257,PRATIKSH,XT,PRATIKSHA CHEMICALS LTD.,625,656,594,0,0,0,0,1088,225,678,1,656,594,,,,,
531259,ESHAMEDIA,XT,ESHA MEDIA RESEARCH LIMITED,750,787,713,0,0,0,0,1309,270,1590,1,787,713,,,,,
531260,YKMIND,P,YKM INDUSTRIES LTD.,555,582,528,0,0,0,0,1076,222,1354,1,582,528,,,,,
531265,PROGRESV,XT,PROGRESSIVE EXTRACTIONS & EXPO,1140,1197,1083,0,0,0,0,2211,456,3172,1,1197,1083,,,,,
531268,B2BSOFT,XT,B2B SOFTWARE TECHNOLOGIES LTD.,978,1026,930,0,0,0,0,1969,406,2278,1,1026,930,,,,,
531270,DAZZEL,XT,DAZZEL CONFINDIVE LTD.,19,19,19,0,0,0,0,36,8,46,1,20,19,,,,,
531272,NIKKIGL,XD,NIKKI GLOBAL FINANCE LTD.,1322,1348,1296,0,0,0,0,2168,926,2813,725,1348,1296,,,,,
531273,RADHEDE,XT,RADHE DEVELOPERS (INDIA) LTD.,4145,4350,3940,0,0,0,0,7825,1615,9080,5,4350,3940,,,,,
531274,KINETRU,XT,KINETIC TRUST LTD.,980,1029,931,0,0,0,0,1823,376,2293,1,1029,931,,,,,
531278,ELIXIR,XD,Elixir Capital Limited,3850,4235,3465,0,0,0,0,8025,5,21050,5,4235,3465,,,,,
531279,TRISHAKT,XD,TRISHAKTI ELECTRONICS & INDUST,582,611,553,0,0,0,0,1763,364,2100,1,611,553,,,,,
531280,PANKAJPO,XD,PANKAJ POLYMERS LTD.,990,1039,941,0,0,0,0,2085,430,1634,1,1039,941,,,,,
531281,PGINDST,XD,PG INDUSTRY LTD.,1175,1233,1117,0,0,0,0,2279,470,2806,1,1233,1117,,,,,
531283,CINDRELL,XT,CINDRELLA FINANCIAL SERVICES L,270,283,257,0,0,0,0,529,110,622,1,283,257,,,,,
531287,NATPLASTI,XD,NATIONAL PLASTIC TECHNOLOGIES ,4220,5060,3380,0,0,0,0,13540,5,23525,5,5060,3380,,,,,
531288,LEADFIN,XT,LEAD FINANCIAL SERVICES LTD.,700,735,665,0,0,0,0,1313,271,1505,1,735,665,,,,,
531289,NATFIT,XC,NATIONAL FITTINGS LIMITED,24755,29705,19805,0,0,0,0,79705,5,127675,5,29705,19805,,,,,
531297,ARTEFACT,XD,ARTEFACT PROJECTS LTD.,4160,4365,3955,0,0,0,0,6100,1260,7220,5,4365,3955,,,,,
531300,AMITINT,XT,AMIT INTERNATIONAL LTD.,460,483,437,0,0,0,0,855,177,741,1,483,437,,,,,
531301,HIGHSTREE,XD,HIGH STREET FILATEX LTD.,1630,1710,1550,0,0,0,0,5215,1080,5035,5,1710,1550,,,,,
531304,NUTECGLOB,XD,NUTECH GLOBAL LTD.,950,997,903,0,0,0,0,1765,364,2535,1,997,903,,,,,
531306,DHPIND,XD,DHP INDIA LTD.,37830,41610,34050,0,0,0,0,90870,5,69630,5,41610,34050,,,,,
531307,SRK,XD,S R K INDUSTRIES LTD.,499,508,490,0,0,0,0,818,350,1936,499,508,499,,,,,
531310,AVAILFC,XT,AVAILABLE FINANCE LTD.,830,846,814,0,0,0,0,995,206,946,1,846,814,,,,,
531314,INTCAPM,XT,INTEGRA CAPITAL MANAGEMENT LTD,2300,2415,2185,0,0,0,0,4150,860,3855,5,2415,2185,,,,,
531319,MARUTISE,XD,MARUTI SECURITIES LTD.,350,367,333,0,0,0,0,700,145,427,1,367,333,,,,,
531323,SANTASPN,XD,SANTARAM SPINNERS LTD.,424,445,403,0,0,0,0,865,179,1146,1,445,403,,,,,
531324,ROSELABS,XD,ROSELABS FINANCE LTD.,2520,2645,2395,0,0,0,0,7710,1590,13905,5,2645,2395,,,,,
531327,CHARMS,XT,CHARMS INDUSTRIES LTD.,357,374,340,0,0,0,0,954,197,714,1,374,340,,,,,
531328,IDEALTEX,XD,Ideal Texbuild Limited,14295,15720,12870,0,0,0,0,57945,5,22575,5,15720,12870,,,,,
531336,AUROCOK,XT,AUROMA COKE LTD.,622,653,591,0,0,0,0,1206,249,1708,1,653,591,,,,,
531337,IRISMEDIA,XT,IRIS MEDIAWORKS LTD.,1695,1725,1665,0,0,0,0,2980,1275,2065,535,1725,1665,,,,,
531338,MILESTONE,XD,MILESTONE GLOBAL LTD.,676,709,643,0,0,0,0,892,184,1124,1,709,643,,,,,
531340,BERVINL,XT,BERVIN INVESTMENT & LEASING LT,2000,2100,1900,0,0,0,0,4080,845,5685,5,2100,1900,,,,,
531341,GUJINV,XD,GUJARAT INVESTA LTD.,361,379,343,0,0,0,0,776,160,2049,1,379,343,,,,,
531346,EASTRED,XD,EASTERN TREADS LTD.,11000,13200,8800,0,0,0,0,37890,5,76890,5,13200,8800,,,,,
531352,PEETISEC,XT,PEETI SECURITIES LTD.,502,527,477,0,0,0,0,1445,298,1217,1,527,477,,,,,
531357,MERMETL,XT,MERCURY METALS LTD.,105,110,100,0,0,0,0,203,42,244,1,110,100,,,,,
531358,CHOICEIN,XT,CHOICE INTERNATIONAL LTD.,8205,8615,7795,0,0,0,0,18265,5,27470,5,8615,7795,,,,,
531359,SRAMSET,XD,SHRIRAM ASSET MANAGEMENT CO.LT,3400,3570,3230,0,0,0,0,7565,1560,9820,5,3570,3230,,,,,
531360,GOLECHA,XT,GOLECHHA GLOBAL FINANCE LTD.,626,657,595,0,0,0,0,1162,240,2996,1,657,595,,,,,
531364,AQUAPIV,XD,AQUA PUMPS INFRA VENTURES LTD,1085,1135,1035,0,0,0,0,3315,685,2245,5,1135,1035,,,,,
531367,DOLLEX,XT,DOLLEX INDUSTRIES LTD.,279,292,266,0,0,0,0,562,116,2279,1,292,266,,,,,
531380,CSURGSU,XT,CENTENIAL SURGICAL SUTURE LTD.,8175,8580,7770,0,0,0,0,14295,2950,18785,5,8580,7770,,,,,
531387,HASTIFIN,XD,HASTI FINANCE LTD.,784,799,769,0,0,0,0,1303,557,2729,704,799,769,,,,,
531390,UPSURGE,XD,UPSURGE INVESTMENT & FINANCE L,1675,2010,1340,0,0,0,0,4926,1,16864,1,2010,1340,,,,,
531392,ASFLORA,P,ASIAN FLORA LTD.,273,286,260,0,0,0,0,529,110,666,1,286,260,,,,,
531395,PADAMCO,XT,PADAM COTTON YARNS LTD.,2335,2450,2220,0,0,0,0,4525,935,6295,5,2450,2220,,,,,
531396,WOMENNET,XD,WOMEN NETWORKS LTD.,439,460,418,0,0,0,0,857,177,702,1,460,418,,,,,
531397,POLYCON,XD,POLYCON INTERNATIONAL LTD.,1072,1125,1019,0,0,0,0,3686,760,3118,1,1125,1019,,,,,
531398,SOURCENTRL,XT,SOURCE NATURAL FOODS & HERBAL ,13105,13760,12450,0,0,0,0,25420,5245,13105,5,13105,12450,,,,,
531402,LWSKNIT,XT,LWS KNITWEAR LTD.,624,655,593,0,0,0,0,958,198,624,1,624,593,,,,,
531406,ANSINDUS,XT,ANS INDUSTRIES LTD,2755,2890,2620,0,0,0,0,5800,1200,6550,5,2890,2620,,,,,
531409,ALCHCORP,XT,ALCHEMIST CORPORATION LTD.,474,497,451,0,0,0,0,1026,212,3696,1,497,451,,,,,
531410,GUJFOIL,XD,GUJARAT FOILS LTD.,2140,2565,1715,0,0,0,0,7680,5,14415,5,2565,1715,,,,,
531411,TUNITEX,XD,TUNI TEXTILE MILLS LTD.,49,49,49,0,0,0,0,80,35,95,25,50,49,,,,,
531412,RADIXIND,XD,RADIX INDUSTRIES (INDIA) LIMIT,7000,7350,6650,0,0,0,0,14935,3080,26840,5,7350,6650,,,,,
531413,KIRANPR,XD,KIRAN PRINT-PACK LTD.,362,380,344,0,0,0,0,706,146,954,1,380,344,,,,,
531416,NARPROP,XT,NARENDRA PROPERTIES LTD.,1579,1610,1548,0,0,0,0,1579,326,1837,1,1579,1548,,,,,
531417,MEGACOR,XD,MEGA CORPORATION LTD.,54,56,52,0,0,0,0,184,38,109,1,56,52,,,,,
531420,BMBMUMG,Z,BMB MUSIC & MAGNETICS LTD.,179,187,171,0,0,0,0,223,46,400,1,187,171,,,,,
531429,ADVENT,XT,ADVENT COMPUTER SERVICES LTD.,209,219,199,0,0,0,0,508,105,1256,1,219,199,,,,,
531432,SYTIXSE,P,SYSTEMATIX SECURITIES LTD.,359,376,342,0,0,0,0,696,144,875,1,376,342,,,,,
531433,SUNGOLD,XD,SUNGOLD CAPITAL LTD.,110,115,105,0,0,0,0,197,41,402,1,115,105,,,,,
531436,SAFFRON,XT,SAFFRON INDUSTRIES LIMITED,1188,1247,1129,0,0,0,0,2015,416,1854,1,1247,1129,,,,,
531437,PWASML,XD,Prakash Woollen & Synthetic Mills Limited,2935,3520,2350,0,0,0,0,9515,5,10770,5,3520,2350,,,,,
531444,VARDHMAN,XD,VARDHMAN CONCRETE LIMITED,840,882,798,0,0,0,0,2211,456,3318,1,882,798,,,,,
531447,ROCKONENT,XD,Rockon Enterprises Limited,170,178,162,0,0,0,0,345,72,1496,1,178,162,,,,,
531448,SAFALSEC,XD,SAFAL SECURITIES LTD,306,312,300,0,0,0,0,715,306,2545,1,312,306,,,,,
531449,GRMOVER,XD,GRM OVERSEAS LTD.,9025,9475,8575,0,0,0,0,17265,3560,13590,5,9475,8575,,,,,
531452,NCCFIN,XT,NCC FINANCE LTD.,190,199,181,0,0,0,0,386,80,385,1,199,181,,,,,
531454,POLYLINK,XD,POLYLINK POLYMERS (INDIA) LTD.,1715,1885,1545,0,0,0,0,3290,5,5055,5,1885,1545,,,,,
531456,MINAXI,XD,MINAXI TEXTILES LTD.,191,200,182,0,0,0,0,300,62,636,1,200,182,,,,,
531460,CONTICON,XT,CONTINENTAL CONTROLS LTD.,705,740,670,0,0,0,0,1400,289,980,1,740,670,,,,,
531463,GBLINFRA,XT,GLOBAL INFRATECH & FINANCE LIM,985,1004,966,0,0,0,0,1646,703,1697,438,1004,966,,,,,
531465,NOUVEAU,XD,NOUVEAU GLOBAL VENTURES LTD.,1620,1650,1590,0,0,0,0,2785,1190,3550,915,1650,1590,,,,,
531467,ARNAVCORP,XD,ARNAV CORPORATION LTD.,112,114,110,0,0,0,0,262,112,2007,1,114,112,,,,,
531471,DUKEOFS,XD,DUKE OFFSHORE LTD.,13510,16210,10810,0,0,0,0,53205,5,33700,5,16210,10810,,,,,
531472,CYBELEIND,XT,CYBELE INDUSTRIES LTD.,609,639,579,0,0,0,0,2104,434,1586,1,639,579,,,,,
531479,GLOBAL,XT,GLOBAL LAND MASTERS CORPORATIO,170,178,162,0,0,0,0,329,68,453,1,178,162,,,,,
531486,FILME,XD,FILMCITY MEDIA LTD.,69,72,66,0,0,0,0,145,30,219,1,72,66,,,,,
531489,CGVAK,XD,CG-VAK SOFTWARE & EXPORTS LTD.,2960,3550,2370,0,0,0,0,10650,5,16860,5,3550,2370,,,,,
531494,NAVBLDR,XD,NAVKAR BUILDERS LTD.,1650,1730,1570,0,0,0,0,3120,645,5170,5,1730,1570,,,,,
531496,OMKAR,XD,OMKAR OVERSEAS LTD.,161,169,153,0,0,0,0,234,49,161,1,161,153,,,,,
531499,SYBLY,XD,SYBLY INDUSTRIES LTD.,616,739,493,0,0,0,0,1676,1,5510,1,739,493,,,,,
531502,ESARIND,XD,ESAAR (INDIA) LTD.,59,60,58,0,0,0,0,96,42,226,59,60,59,,,,,
531503,MARIS,XT,MARIS SPINNERS LTD.,2625,2755,2495,0,0,0,0,5720,1180,5925,5,2755,2495,,,,,
531505,INDERGR,XD,INDERGIRI FINANCE LTD.,523,549,497,0,0,0,0,1014,210,1276,1,549,497,,,,,
531506,SKRABUL,XD,SHUKRA BULLIONS LTD.,809,849,769,0,0,0,0,1569,324,1973,1,849,769,,,,,
531509,STEP2COR,XT,STEP TWO CORPORATION LTD.,1120,1176,1064,0,0,0,0,2180,450,2357,1,1176,1064,,,,,
531515,MAHANIN,XD,MAHAN INDUSTRIES LTD.,49,49,49,0,0,0,0,91,40,108,28,50,49,,,,,
531518,VIKASGRAN,XT,VIKAS GRANARIES LTD.,796,835,757,0,0,0,0,1364,1,1792,1,835,757,,,,,
531519,ANKUSHFI,XT,ANKUSH FINSTOCK LTD.,1320,1386,1254,0,0,0,0,3864,1,8160,1,1386,1254,,,,,
531521,DESHRAK,P,DESH RAKSHAK AUSHDHALAYA LTD.,713,748,678,0,0,0,0,1455,300,1952,1,748,678,,,,,
531525,ACESOFT,XD,ACE SOFTWARE EXPORTS LTD.,2085,2185,1985,0,0,0,0,4490,5,4770,5,2185,1985,,,,,
531533,ECOM,XT,E.COM INFOTECH (I) LTD.,432,453,411,0,0,0,0,880,182,1893,1,453,411,,,,,
531539,RISHDIGA,XT,RISHABH DIGHA STEEL & ALLIED P,2310,2425,2195,0,0,0,0,4025,830,10200,5,2425,2195,,,,,
531540,MAINFRA,XD,MARUTI INFRASTRUCTURE LTD.,2640,3165,2115,0,0,0,0,8615,5,14740,5,3165,2115,,,,,
531541,AVONLIFE,XD,Avon Lifesciences Limited,735,808,662,0,0,0,0,1691,1,2273,1,808,662,,,,,
531547,TIRIN,XD,TIRUPATI INDUSTRIES (INDIA) LT,2185,2290,2080,0,0,0,0,4865,1005,9415,5,2290,2080,,,,,
531550,JHACC,XD,JHAVERI CREDITS & CAPITAL LTD.,751,788,714,0,0,0,0,1377,284,963,1,788,714,,,,,
531552,RAGHUTOB,XT,RAGHUNATH TOBACCO CO.LTD.,520,546,494,0,0,0,0,892,184,732,1,546,494,,,,,
531553,ARIAC,XT,ARIHANT AVENUES & CREDIT LTD.,612,642,582,0,0,0,0,1447,299,1991,1,642,582,,,,,
531557,AMITSEC,XT,AMIT SECURITIES LTD.,475,498,452,0,0,0,0,993,205,1220,1,498,452,,,,,
531560,AROMAENT,Z,AROMA ENTERPRISES (INDIA) LTD.,3975,4170,3780,0,0,0,0,8165,1685,5990,5,4170,3780,,,,,
531562,PUSHPIN,P,PUSHPSONS INDUSTRIES LTD.,900,945,855,0,0,0,0,1746,360,2196,1,945,855,,,,,
531565,INDOPACIFIC,XD,INDO PACIFIC PROJECTS LIMITED,152,155,149,0,0,0,0,249,107,188,49,155,149,,,,,
531568,ASHUTPM,XD,ASHUTOSH PAPER MILLS LTD.,430,451,409,0,0,0,0,762,158,1010,1,451,409,,,,,
531569,SANJIVIN,XD,SANJIVANI PARANTERAL LTD.,851,1021,681,0,0,0,0,4345,1,8840,1,1021,681,,,,,
531574,VASINFRA,XD,VAS INFRASTRUCTURE LTD.,1293,1551,1035,0,0,0,0,5277,1,7561,1,1551,1035,,,,,
531578,KMFBLDR,XD,KMF BUILDERS & DEVELOPERS LTD.,478,501,455,0,0,0,0,927,192,1102,1,501,455,,,,,
531581,ALKADIA,XT,ALKA DIAMOND INDUSTRIES LTD.,1076,1129,1023,0,0,0,0,2430,502,4026,1,1129,1023,,,,,
531582,BERYLSE,XD,BERYL SECURITIES LTD.,688,722,654,0,0,0,0,1408,291,2310,1,722,654,,,,,
531583,RAP,XD,RAP MEDIA LTD.,668,701,635,0,0,0,0,1313,271,2139,1,701,635,,,,,
531585,DEVINE,XT,DEVINE IMPEX LTD.,601,631,571,0,0,0,0,1251,258,2415,1,631,571,,,,,
531591,BAMPSL,XD,BAMPSL SECURITIES LTD.,27,28,26,0,0,0,0,54,12,104,1,28,26,,,,,
531592,ADIRASA,XD,ADI RASAYAN LTD.,4615,4845,4385,0,0,0,0,8060,1665,7135,5,4845,4385,,,,,
531594,INCON,XT,INCON ENGINEERS LTD.,822,863,781,0,0,0,0,1594,329,1983,1,863,781,,,,,
531598,NIMBUSFOO,XD,NIMBUS FOODS INDUSTRIES LTD.,70,73,67,0,0,0,0,153,32,412,1,73,67,,,,,
531600,GOGIACAP,XT,GOGIA CAPITAL SERVICES LIMITED,2500,2625,2375,0,0,0,0,5040,1040,8930,5,2625,2375,,,,,
531602,KOFFBREAK,XD,KOFFEE BREAK PICTURES LTD.,19,19,19,0,0,0,0,36,8,46,1,20,19,,,,,
531608,GORANIN,XT,GORANI INDUSTRIES LTD.,1563,1641,1485,0,0,0,0,2250,464,2061,1,1641,1485,,,,,
531609,KGPETRO,XT,KG PETROCHEM LTD.,9725,10210,9240,0,0,0,0,19400,4000,20370,5,10210,9240,,,,,
531611,AADHAARVEN,XD,AADHAAR VENTURES INDIA LTD.,78,79,77,0,0,0,0,167,72,232,60,79,77,,,,,
531612,KGNIND,XD,KGN INDUSTRIES LTD.,216,220,212,0,0,0,0,277,119,291,75,220,212,,,,,
531613,MAL,XT,Meyer Apparel Limited,207,217,197,0,0,0,0,667,138,1577,1,217,197,,,,,
531616,STARCOM,XT,STARCOM INFORMATION TECHNOLOGY,28100,29505,26695,0,0,0,0,65160,13440,50385,5,29505,26695,,,,,
531626,OROSMITHS,XD,OROSIL SMITHS INDIA LTD.,4700,4935,4465,0,0,0,0,6145,1270,7515,5,4935,4465,,,,,
531635,SILVOAK,XT,SILVER OAK (INDIA) LTD.,1736,1822,1650,0,0,0,0,2287,472,3140,1,1822,1650,,,,,
531637,SWORDNSH,XT,SWORD & SHIELD PHARMA LTD.,997,1016,978,0,0,0,0,997,206,1390,1,997,978,,,,,
531638,SURAJLTD,XD,SURAJ LTD.,4760,5710,3810,0,0,0,0,15595,5,21375,5,5710,3810,,,,,
531640,SICL,P,SUVIDHA INFRAESTATE CORPORATIO,1995,2090,1900,0,0,0,0,3870,800,4865,5,2090,1900,,,,,
531644,TOKYOFIN,XD,TOKYO FINANCE LTD.,890,934,846,0,0,0,0,1451,300,1168,1,934,846,,,,,
531648,MAHAVIRIND,XT,MAHAVIR INDUSTRIES LIMITED,656,688,624,0,0,0,0,1439,1,1417,1,688,624,,,,,
531650,VAXHS,XT,VAX HOUSING FINANCE CORPORATIO,600,630,570,0,0,0,0,1164,240,2562,1,630,570,,,,,
531651,NATGENI,XT,NATIONAL GENERAL INDUSTRIES LT,2355,2470,2240,0,0,0,0,4800,990,6355,5,2470,2240,,,,,
531652,THIRDFIN,XT,THIRDWAVE FINANCIAL INTERMEDIA,936,982,890,0,0,0,0,1815,375,2403,1,982,890,,,,,
531658,TRIJAL,XT,TRIJAL INDUSTRIES LTD.,154,161,147,0,0,0,0,347,72,585,1,161,147,,,,,
531659,TSL,XT,TSL INDUSTRIES LTD.,210,214,206,0,0,0,0,344,147,413,107,214,206,,,,,
531661,HITTCO,XT,HITTCO TOOLS LTD.,615,645,585,0,0,0,0,1119,231,932,1,645,585,,,,,
531663,YUVRAAJHPL,XT,YUVRAAJ HYGIENE PRODUCTS LTD.,72,75,69,0,0,0,0,145,30,456,1,75,69,,,,,
531667,SHGOVTR,XT,SHREE SURGOVIND TRADELINK LTD.,648,680,616,0,0,0,0,1257,260,1507,1,680,616,,,,,
531668,VISIONCO,XD,VISION CORPORATION LTD.,139,166,112,0,0,0,0,460,1,2388,1,166,112,,,,,
531671,BISIL,XD,BISIL PLAST LIMITED,23,24,22,0,0,0,0,46,10,87,1,24,22,,,,,
531672,INANISEC,XD,INANI SECURITIES LTD.,911,956,866,0,0,0,0,1961,405,1434,1,956,866,,,,,
531673,ANKIN,XT,ANKA INDIA LTD.,1615,1695,1535,0,0,0,0,1856,383,2903,1,1695,1535,,,,,
531676,VAGHANI,XT,VAGHANI TECHNO-BUILD LTD.,795,834,756,0,0,0,0,1216,251,3416,1,834,756,,,,,
531680,MAYUR,XT,MAYUR LEATHER PRODUCTS LTD.,1910,2005,1815,0,0,0,0,3780,780,6340,5,2005,1815,,,,,
531681,AMARDEE,XT,AMRADEEP INDUSTRIES LTD.,94,98,90,0,0,0,0,182,38,358,1,98,90,,,,,
531682,CATECH,XD,CAT TECHNOLOGIES LTD.,65,68,62,0,0,0,0,141,30,119,1,68,62,,,,,
531686,ADVIKLA,XT,ADVIK LABORATORIES LTD.,568,596,540,0,0,0,0,1552,320,1220,1,596,540,,,,,
531688,PRITHVIEXCH,XD,Prithvi Exchange (India) Limited,4000,4200,3800,0,0,0,0,8540,5,9150,5,4200,3800,,,,,
531692,KHYATI,XT,KHYATI MULTIMEDIA-ENTERTAINMEN,94,98,90,0,0,0,0,155,32,263,1,98,90,,,,,
531694,RAINBOWF,XD,RAINBOW FOUNDATIONS LTD.,1420,1490,1350,0,0,0,0,2040,425,5255,5,1490,1350,,,,,
531695,VERONICAPRO,XD,Veronica Production Limited,163,171,155,0,0,0,0,368,76,366,1,171,155,,,,,
531699,SUPRDOM,XT,SUPER DOMESTIC MACHINES LTD.,160,168,152,0,0,0,0,494,102,2431,1,168,152,,,,,
531703,TRIBHSG,XT,TRIBHUVAN HOUSING LTD.,24,25,23,0,0,0,0,46,10,68,1,25,23,,,,,
531712,TRILOGIC,XD,TRILOGIC DIGITAL MEDIA LTD.,383,402,364,0,0,0,0,905,1,2084,1,402,364,,,,,
531713,BLUCHIP,P,BLUECHIP STOCKSPIN LTD.,204,214,194,0,0,0,0,395,82,512,1,214,194,,,,,
531716,TRICOMFRU,XT,TRICOM FRUIT PRODUCTS LIMITED,232,243,221,0,0,0,0,452,94,658,1,243,221,,,,,
531719,BHAGCHEM,XT,BHAGIRADHA CHEMICALS & INDUSTR,14890,15630,14150,0,0,0,0,33745,6960,83640,5,15630,14150,,,,,
531724,HRBFLOR,XT,HRB FLORICULTURE LTD.,900,945,855,0,0,0,0,1746,360,2196,1,945,855,,,,,
531726,PANCHSHEEL,XD,PANCHSHEEL ORGANICS LTD.,10330,12395,8265,0,0,0,0,38440,5,52275,5,12395,8265,,,,,
531727,MENNPIS,XT,MENON PISTONS LTD.,2320,2435,2205,0,0,0,0,4810,995,4290,5,2435,2205,,,,,
531735,PRISMFN,P,PRISM FINANCE LTD.,1985,2080,1890,0,0,0,0,3850,795,4620,5,2080,1890,,,,,
531737,GREENCREST,XD,GREENCREST FINANCIAL SERVICES ,6175,6295,6055,0,0,0,0,10125,4325,12160,3135,6295,6055,,,,,
531739,GENNEX,XD,GENNEX LABORATORIES LTD.,502,552,452,0,0,0,0,1603,1,3715,1,552,452,,,,,
531743,HIRAUTO,P,HIRA AUTOMOBILES LTD.,1200,1260,1140,0,0,0,0,2328,480,2928,1,1260,1140,,,,,
531744,GINISILK,XD,GINI SILK MILLS LTD.,37205,40925,33485,0,0,0,0,76890,5,157785,5,40925,33485,,,,,
531752,SUNTECHNO,XT,SUN TECHNO OVERSEAS LTD.,19,19,19,0,0,0,0,40,9,61,1,20,19,,,,,
531758,GKCONS,XD,G.K.CONSULTANTS LTD.,715,750,680,0,0,0,0,1164,240,3704,1,750,680,,,,,
531761,AMULEAS,XT,AMULYA LEASING & FINANCE LTD.,34585,36310,32860,0,0,0,0,69935,14420,130260,5,36310,32860,,,,,
531762,UNJHAFOR,XT,UNJHA FORMULATIONS LTD.,1560,1635,1485,0,0,0,0,4505,5,5645,5,1635,1485,,,,,
531769,PFLINFOTC,XD,PFL INFOTECH LTD.,621,652,590,0,0,0,0,3607,1,7425,1,652,590,,,,,
531771,TOWASOK,XT,TOWA SOKKI LTD.,636,667,605,0,0,0,0,1233,255,1220,1,667,605,,,,,
531775,CISTRO,XT,CISTRO TELELINK LTD.,20,21,19,0,0,0,0,38,8,29,1,21,19,,,,,
531778,KACHCHH,XT,KACHCHH MINERALS LTD.,336,352,320,0,0,0,0,562,116,512,1,352,320,,,,,
531780,KACL,XD,KAISER CORPORATION LIMITED,589,618,560,0,0,0,0,1115,230,976,1,618,560,,,,,
531781,SAPANCHEM,XT,SAPAN CHEMICALS LTD.,258,270,246,0,0,0,0,500,104,939,1,270,246,,,,,
531784,KCLINFRA,XD,KCL Infra Projects Limited,183,192,174,0,0,0,0,194,40,441,1,192,174,,,,,
531791,NOVAGOLD,XT,NOVAGOLD PETRO-RESOURCES LTD.,240,252,228,0,0,0,0,609,126,314,1,252,228,,,,,
531797,SCANPRO,P,SCAN PROJECTS LTD.,294,308,280,0,0,0,0,570,118,717,1,308,280,,,,,
531802,PRERINFRA,XD,PRERNA INFRABUILD LTD.,3660,4025,3295,0,0,0,0,11955,5,12675,5,4025,3295,,,,,
531810,METALCO,XT,METAL COATINGS (INDIA) LTD.,5610,5890,5330,0,0,0,0,11735,2420,9515,5,5890,5330,,,,,
531813,GANGAPA,P,GANGA PAPERS INDIA LTD.,1051,1103,999,0,0,0,0,2118,437,2928,1,1103,999,,,,,
531814,TIRSARJ,XD,TIRUPATI SARJAN LTD.,1890,2075,1705,0,0,0,0,5530,5,9900,5,2075,1705,,,,,
531819,NUWAY,XT,NUWAY ORGANIC NATURALS INDIA L,701,736,666,0,0,0,0,1359,281,1891,1,736,666,,,,,
531821,MUNOTHFI,XD,MUNOTH FINANCIAL SERVICES LTD.,765,803,727,0,0,0,0,1484,306,2620,1,803,727,,,,,
531822,RODIUM,XD,RODIUM REALTY LIMITED,13300,13965,12635,0,0,0,0,24440,5040,74800,5,13965,12635,,,,,
